2685
iD_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PVEM|PT|MC|MORENA|PES|RSP|FPM|PRI_PRD|PVEM_PT|CNR|NULOS|TOTAL|ILGB|MMA|FSB|RZB|PD|DHV|AGJ|MNA|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
12|4|286|B|1|0|1|750|1|3|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|4|287|B|1|0|1|750|1|3|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|4|288|B|1|0|1|750|1|3|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|4|289|B|1|0|1|750|1|3|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|4|333|B|1|0|3|750|1|5|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|4|334|B|1|0|3|750|1|5|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|4|337|B|1|0|1|750|1|5|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|4|338|B|1|0|1|750|1|5|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|4|343|B|1|0|3|750|1|5|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|4|344|B|1|0|3|750|1|5|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|4|345|B|1|0|3|750|1|5|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|4|346|B|1|0|3|750|1|5|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|4|347|B|1|0|2|750|1|5|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|4|353|B|1|0|3|750|1|5|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|4|383|B|1|0|1|750|1|3|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|456|B|1|0|1|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|457|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|458|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|459|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|460|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|461|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|462|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|463|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|464|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|465|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|466|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|467|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|468|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|469|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|470|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|471|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|472|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|473|B|1|0|3|750|4|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|474|B|1|0|1|750|5|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|475|B|1|0|1|750|5|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|476|B|1|0|3|750|5|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|477|B|1|0|3|750|5|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|478|B|1|0|3|750|5|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|564|B|1|0|1|750|9|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|565|B|1|0|3|750|9|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|566|B|1|0|3|750|9|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|567|B|1|0|3|750|9|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|568|B|1|0|3|750|9|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|569|B|1|0|3|750|9|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|570|B|1|0|3|750|9|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|571|B|1|0|3|750|9|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|572|B|1|0|3|750|9|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1030|B|1|0|2|750|24|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1031|B|1|0|3|750|24|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1032|B|1|0|3|750|24|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1033|B|1|0|3|750|24|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1034|B|1|0|3|750|24|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1035|B|1|0|3|750|24|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1036|B|1|0|3|750|24|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1432|B|1|0|2|750|34|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1433|B|1|0|1|750|34|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1434|B|1|0|1|750|34|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1435|B|1|0|3|750|34|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1436|B|1|0|3|750|34|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1437|B|1|0|3|750|34|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1438|B|1|0|3|750|34|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1439|B|1|0|3|750|34|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1440|B|1|0|3|750|34|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1441|B|1|0|3|750|34|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1442|B|1|0|3|750|34|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1443|B|1|0|3|750|34|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1565|B|1|0|1|750|37|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1566|B|1|0|1|750|37|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1567|B|1|0|2|750|37|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1568|B|1|0|3|750|37|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1569|B|1|0|3|750|37|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1570|B|1|0|3|750|37|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1571|B|1|0|3|750|37|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1572|B|1|0|3|750|37|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1573|B|1|0|3|750|37|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1574|B|1|0|3|750|37|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1575|B|1|0|3|750|37|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1699|B|1|0|2|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1700|B|1|0|2|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1701|B|1|0|3|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1702|B|1|0|3|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1703|B|1|0|3|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1704|B|1|0|3|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1705|B|1|0|3|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1706|B|1|0|3|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1707|B|1|0|3|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1708|B|1|0|3|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1709|B|1|0|3|750|78|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1710|B|1|0|3|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1711|B|1|0|3|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1712|B|1|0|2|750|78|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1713|B|1|0|2|750|78|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1714|B|1|0|3|750|78|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1715|B|1|0|3|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1716|B|1|0|3|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1717|B|1|0|3|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1718|B|1|0|3|750|42|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1735|B|1|0|2|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1736|B|1|0|2|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1737|B|1|0|3|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1738|B|1|0|3|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1739|B|1|0|3|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1740|B|1|0|3|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1741|B|1|0|3|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1742|B|1|0|3|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1743|B|1|0|3|750|79|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1744|B|1|0|3|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1745|B|1|0|3|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1746|B|1|0|3|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1747|B|1|0|3|750|79|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1748|B|1|0|3|750|79|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1749|B|1|0|3|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1750|B|1|0|3|750|79|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1751|B|1|0|2|750|79|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1752|B|1|0|3|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1753|B|1|0|3|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1754|B|1|0|3|750|79|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1755|B|1|0|3|750|44|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1756|B|1|0|3|750|79|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1757|B|1|0|3|750|79|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1758|B|1|0|3|750|79|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1759|B|1|0|3|750|79|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1760|B|1|0|3|750|79|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1761|B|1|0|3|750|79|28|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1762|B|1|0|3|750|44|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1763|B|1|0|3|750|37|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1784|B|1|0|2|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1785|B|1|0|1|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1786|B|1|0|2|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1787|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1788|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1789|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1790|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1791|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1792|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1793|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1794|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1795|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1796|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1797|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1798|B|1|0|2|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1799|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1800|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1801|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1802|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1803|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1804|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1805|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1806|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1807|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|1808|B|1|0|3|750|46|27|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|2015|B|1|0|1|750|53|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|2016|B|1|0|1|750|53|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|2017|B|1|0|1|750|53|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
12|5|2018|B|1|0|3|750|53|15|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
