2703
iD_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PVEM|PT|MC|MORENA|PES|RSP|FPM|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PT_MORENA|CNR|NULOS|TOTAL|CHT|JAMM|PD|MCG|HMC|PD2|CAS|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
16|5|2535|B|1|0|3|750|110|1|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|5|2536|B|1|0|3|750|110|1|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|5|2537|B|1|0|3|750|110|1|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|5|2676|B|1|0|3|750|109|6|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|5|2725|B|1|0|3|750|109|6|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|5|2726|B|1|0|3|750|109|6|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|132|B|1|0|2|750|7|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|133|B|1|0|2|750|7|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|134|B|1|0|3|750|7|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|135|B|1|0|3|750|7|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|286|B|1|0|2|750|17|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|287|B|1|0|2|750|17|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|288|B|1|0|2|750|17|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|289|B|1|0|3|750|17|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|290|B|1|0|3|750|17|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|291|B|1|0|3|750|17|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|292|B|1|0|3|750|17|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|293|B|1|0|3|750|17|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|294|B|1|0|3|750|17|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|295|B|1|0|3|750|17|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|296|B|1|0|3|750|17|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|297|B|1|0|3|750|17|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|298|B|1|0|3|750|17|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|446|B|1|0|2|750|31|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|447|B|1|0|3|750|31|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|448|B|1|0|3|750|31|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|449|B|1|0|3|750|31|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|450|B|1|0|3|750|31|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|451|B|1|0|3|750|31|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|452|B|1|0|3|750|31|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|453|B|1|0|3|750|31|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|454|B|1|0|3|750|31|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|455|B|1|0|3|750|31|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|456|B|1|0|3|750|31|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|480|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|481|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|482|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|483|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|484|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|485|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|486|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|487|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|488|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|489|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|490|B|1|0|2|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|491|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|492|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|493|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|494|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|495|B|1|0|2|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|496|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|497|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|498|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|499|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|500|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|501|B|1|0|1|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|502|B|1|0|2|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|503|B|1|0|2|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|504|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|505|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|506|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|508|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|509|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|510|B|1|0|2|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|511|B|1|0|2|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|512|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|513|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|514|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|515|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|516|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|517|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|518|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|519|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|520|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|521|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|522|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|523|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|524|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|525|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|526|B|1|0|2|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|527|B|1|0|2|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|528|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|529|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|530|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|531|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|532|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|533|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|534|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|535|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|536|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|537|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|538|B|1|0|2|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|539|B|1|0|2|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|540|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|541|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|542|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|543|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|544|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|545|B|1|0|2|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|546|B|1|0|2|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|547|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|548|B|1|0|2|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|549|B|1|0|2|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|550|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|551|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|552|B|1|0|3|750|34|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|665|B|1|0|2|750|41|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|666|B|1|0|2|750|41|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|667|B|1|0|3|750|41|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|668|B|1|0|2|750|41|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|669|B|1|0|2|750|41|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|670|B|1|0|3|750|41|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|671|B|1|0|3|750|41|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|672|B|1|0|3|750|41|12|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|885|B|1|0|2|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|886|B|1|0|1|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|887|B|1|0|1|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|888|B|1|0|2|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|889|B|1|0|1|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|890|B|1|0|1|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|891|B|1|0|1|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|892|B|1|0|1|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|893|B|1|0|1|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|894|B|1|0|2|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|895|B|1|0|1|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|896|B|1|0|1|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|897|B|1|0|1|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|898|B|1|0|2|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|899|B|1|0|1|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|900|B|1|0|1|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|901|B|1|0|2|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|902|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|903|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|904|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|905|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|906|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|907|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|908|B|1|0|2|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|909|B|1|0|2|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|910|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|911|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|912|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|913|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|914|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|915|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|916|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|917|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|918|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
16|6|919|B|1|0|3|750|52|3|0|0|6|ESTRATO_6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
