2818
iD_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PT|PVEM|MC|MORENA|PES|RSP|FPM|PANAL|PRI_PRD|PVEM_PT_MORENA_PANAL|PVEM_PT_MORENA|PVEM_PT_PANAL|PVEM_MORENA_PANAL|PT_MORENA_PANAL|PVEM_PT|PVEM_MORENA|PVEM_PANAL|PT_MORENA|PT_PANAL|MORENA_PANAL|CNR|NULOS|TOTAL|FALB|AEGS|CLFS|SAGS|CMGG|VDST|EJR|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
19|7|858|B|1|0|3|750|33|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|925|B|1|0|2|750|38|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|927|B|1|0|3|750|38|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|928|B|1|0|3|750|38|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|930|B|1|0|3|750|38|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1700|B|1|0|2|750|41|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1701|B|1|0|2|750|41|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1702|B|1|0|3|750|41|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1730|B|1|0|1|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1731|B|1|0|1|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1732|B|1|0|1|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1733|B|1|0|2|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1734|B|1|0|2|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1735|B|1|0|2|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1736|B|1|0|1|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1737|B|1|0|1|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1738|B|1|0|2|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1739|B|1|0|1|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1740|B|1|0|1|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1741|B|1|0|1|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1742|B|1|0|1|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1743|B|1|0|1|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1744|B|1|0|2|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1745|B|1|0|1|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1746|B|1|0|2|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1749|B|1|0|3|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1751|B|1|0|3|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1752|B|1|0|2|750|46|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1753|B|1|0|1|750|46|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1754|B|1|0|1|750|46|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1755|B|1|0|2|750|46|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1756|B|1|0|3|750|46|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1757|B|1|0|3|750|46|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1758|B|1|0|3|750|46|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|1759|B|1|0|3|750|46|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2111|B|1|0|2|750|50|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2112|B|1|0|2|750|50|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2113|B|1|0|3|750|50|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2114|B|1|0|3|750|50|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2115|B|1|0|3|750|50|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2116|B|1|0|3|750|50|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2117|B|1|0|3|750|50|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2118|B|1|0|1|750|51|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2119|B|1|0|2|750|51|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2120|B|1|0|1|750|51|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2121|B|1|0|3|750|51|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2122|B|1|0|3|750|51|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2123|B|1|0|3|750|51|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2274|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2275|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2276|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2277|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2278|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2279|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2280|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2281|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2282|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2283|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2284|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2285|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2286|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2287|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2288|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2289|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2290|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2291|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2292|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2293|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2294|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2295|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2296|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2297|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2298|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2299|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2300|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2301|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2302|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2303|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2304|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2306|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2307|B|1|0|2|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2408|B|1|0|2|750|38|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2409|B|1|0|1|750|38|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2410|B|1|0|2|750|38|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2411|B|1|0|2|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2412|B|1|0|2|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2413|B|1|0|1|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2414|B|1|0|1|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2415|B|1|0|2|750|45|21|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2437|B|1|0|3|750|10|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2547|B|1|0|3|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2548|B|1|0|2|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2549|B|1|0|3|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2550|B|1|0|2|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2551|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2552|B|1|0|2|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2553|B|1|0|2|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2554|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2555|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2556|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2557|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2558|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2559|B|1|0|2|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2560|B|1|0|2|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2561|B|1|0|2|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2562|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2563|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2564|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2565|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2566|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2567|B|1|0|2|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2568|B|1|0|3|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2569|B|1|0|3|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2570|B|1|0|3|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2571|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2572|B|1|0|3|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2573|B|1|0|2|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2574|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2575|B|1|0|3|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2576|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2577|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2578|B|1|0|3|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2579|B|1|0|3|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2580|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
19|7|2581|B|1|0|1|750|18|20|0|0|7|ESTRATO_7|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
