1996
iD_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PVEM|PT|PCB|MC|MORENA|PES|RSP|FPM|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PVEM_PT_MORENA|PVEM_PT|PVEM_MORENA|PT_MORENA|CNR|NULOS|TOTAL|MGJG|MPAO|CAP|FAGL|JHR|VBD|JFOG|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
2|4|1781|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1782|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1783|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1784|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1785|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1786|B|1|0|2|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1970|B|1|0|3|750|3|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1971|B|1|0|3|750|3|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1972|B|1|0|3|750|3|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1973|B|1|0|3|750|3|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1991|B|1|0|1|750|4|7|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1992|B|1|0|1|750|4|7|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1993|B|1|0|1|750|4|7|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1994|B|1|0|1|750|4|7|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1995|B|1|0|1|750|4|7|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1996|B|1|0|1|750|4|7|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1997|B|1|0|1|750|4|7|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1998|B|1|0|1|750|4|7|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|1999|B|1|0|1|750|4|7|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2000|B|1|0|3|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2001|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2002|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2003|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2004|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2005|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2006|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2007|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2008|B|1|0|3|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2009|B|1|0|3|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2010|B|1|0|3|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2011|B|1|0|3|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2012|B|1|0|3|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2013|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2014|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2015|B|1|0|1|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2016|B|1|0|2|750|4|14|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2017|B|1|0|2|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2018|B|1|0|3|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2019|B|1|0|2|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2020|B|1|0|2|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2021|B|1|0|1|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2022|B|1|0|1|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2023|B|1|0|1|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2024|B|1|0|1|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2025|B|1|0|1|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2026|B|1|0|1|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2027|B|1|0|1|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2028|B|1|0|2|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2029|B|1|0|3|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2030|B|1|0|1|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2031|B|1|0|1|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2032|B|1|0|1|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|4|2033|B|1|0|2|750|4|6|0|0|4|ESTRATO_4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|870|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|871|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|872|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|880|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|881|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|882|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|883|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|884|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|885|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|886|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|887|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|900|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|901|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|927|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|928|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|929|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|930|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|931|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|932|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|933|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|934|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|935|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|936|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|937|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|938|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|939|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|940|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|941|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|942|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|943|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|957|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|958|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|959|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|960|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|961|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|962|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|963|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|964|B|1|0|1|750|4|8|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|965|B|1|0|1|750|4|8|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|970|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|971|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|972|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|973|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|974|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|975|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|976|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1014|B|1|0|1|750|4|8|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1015|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1016|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1019|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1020|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1021|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1022|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1025|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1038|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1039|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1040|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1041|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1042|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1043|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1044|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1045|B|1|0|1|750|4|8|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1046|B|1|0|1|750|4|8|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1047|B|1|0|1|750|4|8|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1048|B|1|0|1|750|4|8|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1049|B|1|0|1|750|4|7|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1051|B|1|0|1|750|4|8|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1052|B|1|0|1|750|4|8|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1053|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1054|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1055|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1056|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1057|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1058|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1059|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1060|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1061|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1062|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1063|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1064|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1065|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1066|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
2|5|1067|B|1|0|1|750|4|9|0|0|5|ESTRATO_5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
