CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PVEM|PT|MC|NVA_ALIANZA|MORENA|PH|ES|PRI_PVEM|CAND_IND1|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
3|4|CAMPECHE|2|10.00|CIUDAD DEL CARMEN|3.00|CARMEN|234.00|URBANA|B|141.00|74.00|4.00|1.00|1.00|2.00|4.00|59.00|3.00|0.00|4.00|0.00||293.00|4.00|297.00|632.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC234BO1024.JPG|2|8|3|CARMEN|234|U|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|325.00|URBANA|C01|35.00|193.00|21.00|7.00|9.00|2.00|12.00|141.00|2.00|12.00|0.00|4.00||438.00|23.00|461.00|658.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC325C01O1606.JPG|2|16|4|CHAMPOTON|325|U|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|326.00|RURAL|B|54.00|226.00|39.00|4.00|2.00|0.00|3.00|111.00|3.00|1.00|0.00|0.00||443.00|18.00|461.00|729.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC326BO1610.JPG|2|16|4|CHAMPOTON|326|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|327.00|MIXTA|B|76.00|213.00|6.00|5.00|2.00|4.00|18.00|84.00|1.00|1.00|11.00|2.00||423.00|11.00|434.00|526.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC327BO1611.JPG|2|16|4|CHAMPOTON|327|M|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|327.00|MIXTA|C01|85.00|196.00|5.00|6.00|1.00|4.00|12.00|59.00|1.00|1.00|17.00|3.00||390.00|7.00|397.00|525.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC327C01O1613.JPG|2|16|4|CHAMPOTON|327|M|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|327.00|MIXTA|C02|79.00|182.00|6.00|5.00|4.00|11.00|12.00|94.00|1.00|0.00|5.00|1.00||400.00|7.00|407.00|525.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC327C02O1616.JPG|2|16|4|CHAMPOTON|327|M|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|328.00|URBANA|B|94.00|184.00|8.00|0.00|6.00|2.00|28.00|117.00|0.00|0.00|10.00|0.00||449.00|12.00|461.00|645.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC328BO1618.JPG|2|16|4|CHAMPOTON|328|U|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|328.00|URBANA|C01|101.00|203.00|9.00|5.00|2.00|2.00|18.00|108.00|0.00|3.00|8.00|0.00||459.00|19.00|478.00|645.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC328C01O1619.JPG|2|16|4|CHAMPOTON|328|U|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|329.00|RURAL|B|31.00|182.00|21.00|7.00|0.00|3.00|13.00|19.00|0.00|0.00|8.00|0.00||284.00|12.00|296.00|398.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC329BO1622.JPG|2|16|4|CHAMPOTON|329|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|329.00|RURAL|C01|31.00|186.00|6.00|3.00|2.00|1.00|5.00|20.00|0.00|0.00|15.00|0.00||269.00|10.00|279.00|398.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC329C01O1623.JPG|2|16|4|CHAMPOTON|329|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|330.00|URBANA|B|33.00|240.00|5.00|10.00|1.00|5.00|3.00|97.00|2.00|1.00|5.00|3.00||405.00|11.00|416.00|532.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC330BO1625.JPG|2|16|4|CHAMPOTON|330|U|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|330.00|URBANA|C01|24.00|227.00|5.00|10.00|0.00|11.00|6.00|79.00|2.00|0.00|19.00|2.00||385.00|9.00|394.00|531.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC330C01O1627.JPG|2|16|4|CHAMPOTON|330|U|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|331.00|MIXTA|B|202.00|132.00|5.00|5.00|2.00|2.00|2.00|21.00|0.00|0.00|11.00|0.00||382.00|5.00|387.00|682.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL331BO.JPG|2|16|4|CHAMPOTON|331|M|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|127.00|MIXTA|B|53.00|137.00|3.00|2.00|2.00|2.00|3.00|42.00|3.00|4.00|12.00|4.00||267.00|13.00|280.00|502.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC127BO576.JPG|1|6|1|CAMPECHE|127|M|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|127.00|MIXTA|C01|67.00|128.00|9.00|7.00|3.00|4.00|7.00|40.00|1.00|5.00|0.00|2.00||273.00|8.00|281.00|501.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC127C01O577.JPG|1|6|1|CAMPECHE|127|M|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|128.00|RURAL|B|34.00|93.00|5.00|0.00|1.00|0.00|0.00|7.00|1.00|6.00|0.00|1.00||148.00|1.00|149.00|219.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC128BO579.JPG|1|2|1|CAMPECHE|128|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|133.00|RURAL|B|123.00|220.00|1.00|2.00|1.00|2.00|6.00|25.00|2.00|11.00|2.00|1.00||396.00|7.00|403.00|475.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC133BO581.JPG|1|6|1|CAMPECHE|133|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|134.00|RURAL|B|32.00|138.00|1.00|0.00|1.00|1.00|4.00|28.00|2.00|2.00|0.00|2.00||211.00|2.00|213.00|275.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC134BO584.JPG|1|6|1|CAMPECHE|134|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|134.00|RURAL|E01|9.00|60.00|0.00|1.00|1.00|0.00|2.00|1.00|0.00|1.00|3.00|0.00||78.00|0.00|78.00|125.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC134E01O586.JPG|1|6|1|CAMPECHE|134|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|135.00|RURAL|B|72.00|200.00|6.00|1.00|1.00|0.00|8.00|21.00|0.00|3.00|4.00|0.00||316.00|5.00|321.00|399.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC135BO588.JPG|1|6|1|CAMPECHE|135|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|135.00|RURAL|C01|105.00|189.00|3.00|2.00|1.00|0.00|4.00|12.00|0.00|1.00|4.00|0.00||321.00|5.00|326.00|398.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL135C01O.JPG|1|6|1|CAMPECHE|135|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|136.00|RURAL|B|45.00|80.00|3.00|0.00|0.00|0.00|2.00|14.00|0.00|3.00|1.00|0.00||148.00|0.00|148.00|179.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC136BO592.JPG|1|6|1|CAMPECHE|136|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|137.00|RURAL|B|15.00|105.00|0.00|0.00|2.00|0.00|4.00|23.00|0.00|4.00|2.00|0.00||155.00|4.00|159.00|224.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC137BO593.JPG|1|6|1|CAMPECHE|137|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|138.00|RURAL|B|114.00|193.00|2.00|3.00|2.00|1.00|2.00|24.00|0.00|0.00|13.00|1.00||355.00|15.00|370.00|474.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC138BO595.JPG|1|6|1|CAMPECHE|138|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|139.00|MIXTA|B|90.00|145.00|29.00|6.00|3.00|0.00|15.00|74.00|2.00|5.00|6.00|2.00||377.00|20.00|397.00|689.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC139BO597.JPG|1|6|1|CAMPECHE|139|M|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|139.00|MIXTA|C01|110.00|119.00|32.00|1.00|5.00|0.00|10.00|65.00|3.00|4.00|7.00|2.00||358.00|21.00|379.00|656.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL139C01O.JPG|1|6|1|CAMPECHE|139|M|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|139.00|MIXTA|C02|112.00|128.00|72.00|5.00|4.00|2.00|17.00|50.00|0.00|6.00|0.00|2.00||398.00|12.00|410.00|656.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC139C02O601.JPG|1|6|1|CAMPECHE|139|M|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|139.00|MIXTA|C03|101.00|100.00|39.00|2.00|3.00|1.00|5.00|69.00|2.00|12.00|5.00|3.00||342.00|20.00|362.00|656.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL139C03O.JPG|1|6|1|CAMPECHE|139|M|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|140.00|MIXTA|B|115.00|136.00|15.00|2.00|3.00|0.00|6.00|14.00|0.00|4.00|1.00|0.00||296.00|9.00|305.00|448.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC140BO606.JPG|1|6|1|CAMPECHE|140|M|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|140.00|MIXTA|C01|90.00|162.00|10.00|2.00|0.00|2.00|8.00|34.00|1.00|4.00|4.00|0.00||317.00|7.00|324.00|448.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL140C01O.JPG|1|6|1|CAMPECHE|140|M|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|141.00|URBANA|B|110.00|154.00|7.00|1.00|0.00|1.00|12.00|18.00|0.00|2.00|3.00|0.00||308.00|4.00|312.00|446.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC141BO609.JPG|1|6|1|CAMPECHE|141|U|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|141.00|URBANA|C01|104.00|145.00|5.00|1.00|0.00|0.00|13.00|26.00|0.00|5.00|4.00|0.00||303.00|5.00|308.00|445.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC141C01O610.JPG|1|6|1|CAMPECHE|141|U|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|142.00|RURAL|B|98.00|236.00|29.00|0.00|2.00|1.00|17.00|31.00|0.00|4.00|11.00|3.00||432.00|14.00|446.00|624.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC142BO614.JPG|1|6|1|CAMPECHE|142|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|142.00|RURAL|C01|108.00|175.00|24.00|0.00|2.00|0.00|17.00|27.00|2.00|4.00|11.00|2.00||372.00|24.00|396.00|624.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC142C01O615.JPG|1|6|1|CAMPECHE|142|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|142.00|RURAL|C02|102.00|216.00|25.00|2.00|2.00|1.00|11.00|28.00|0.00|0.00|5.00|0.00||392.00|19.00|411.00|623.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC142C02O617.JPG|1|6|1|CAMPECHE|142|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|142.00|RURAL|C03|98.00|196.00|29.00|4.00|3.00|0.00|23.00|37.00|0.00|2.00|6.00|0.00||398.00|14.00|412.00|623.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC142C03O620.JPG|1|6|1|CAMPECHE|142|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|143.00|RURAL|B|61.00|175.00|4.00|1.00|0.00|0.00|1.00|15.00|1.00|5.00|3.00|0.00||266.00|5.00|271.00|323.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC143BO622.JPG|1|6|1|CAMPECHE|143|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|144.00|RURAL|B|28.00|72.00|1.00|1.00|1.00|3.00|9.00|36.00|0.00|2.00|2.00|1.00||156.00|2.00|158.00|213.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC144BO624.JPG|1|6|1|CAMPECHE|144|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|145.00|RURAL|B|78.00|122.00|4.00|0.00|0.00|0.00|5.00|13.00|1.00|8.00|3.00|0.00||234.00|10.00|244.00|397.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC145BO626.JPG|1|6|1|CAMPECHE|145|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|145.00|RURAL|C01|98.00|81.00|8.00|1.00|2.00|0.00|6.00|25.00|2.00|9.00|3.00|1.00||236.00|10.00|246.00|397.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC145C01O627.JPG|1|6|1|CAMPECHE|145|R|
3|4|CAMPECHE|1|6.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|146.00|RURAL|B|64.00|164.00|17.00|0.00|0.00|0.00|6.00|115.00|3.00|1.00|0.00|3.00||373.00|7.00|380.00|444.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC146BO630.JPG|1|6|1|CAMPECHE|146|R|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|17.00|MIXTA|B|82.00|103.00|5.00|6.00|4.00|1.00|11.00|103.00|4.00|4.00|3.00|6.00||332.00|11.00|343.00|737.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC17BO635.JPG|1|2|1|CAMPECHE|17|M|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|17.00|MIXTA|C01|65.00|122.00|7.00|2.00|2.00|1.00|12.00|100.00|2.00|5.00|5.00|6.00||329.00|5.00|334.00|737.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC17C01O637.JPG|1|2|1|CAMPECHE|17|M|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|17.00|MIXTA|C02|77.00|99.00|3.00|1.00|2.00|3.00|11.00|91.00|3.00|6.00|1.00|5.00||302.00|7.00|309.00|737.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC17C02O640.JPG|1|2|1|CAMPECHE|17|M|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|17.00|MIXTA|C03|55.00|121.00|7.00|2.00|0.00|3.00|4.00|115.00|2.00|2.00|6.00|0.00||317.00|2.00|319.00|737.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC17C03O642.JPG|1|2|1|CAMPECHE|17|M|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|17.00|MIXTA|C04|74.00|130.00|8.00|2.00|4.00|2.00|10.00|97.00|0.00|5.00|4.00|3.00||339.00|14.00|353.00|737.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC17C04O644.JPG|1|2|1|CAMPECHE|17|M|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|17.00|MIXTA|C05|73.00|13.00|5.00|5.00|2.00|2.00|7.00|98.00|2.00|3.00|7.00|0.00||217.00|13.00|230.00|737.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC17C05O646.JPG|1|2|1|CAMPECHE|17|M|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|B|52.00|148.00|9.00|6.00|3.00|3.00|14.00|100.00|4.00|4.00|154.00|4.00||501.00|12.00|513.00|686.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81BO647.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|C01|56.00|149.00|12.00|0.00|4.00|0.00|13.00|106.00|6.00|1.00|0.00|4.00||351.00|13.00|364.00|686.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81C01O649.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|C02|64.00|122.00|6.00|6.00|5.00|2.00|6.00|81.00|2.00|7.00|10.00|5.00||316.00|8.00|324.00|686.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81C02O651.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|C03|72.00|126.00|7.00|5.00|5.00|3.00|8.00|101.00|4.00|5.00|0.00|4.00||340.00|6.00|346.00|685.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81C03O654.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|C04|58.00|147.00|9.00|4.00|5.00|2.00|7.00|106.00|4.00|7.00|6.00|5.00||360.00|9.00|369.00|685.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81C04O655.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|C05|74.00|147.00|5.00|0.00|5.00|3.00|9.00|94.00|2.00|4.00|0.00|5.00||348.00|12.00|360.00|685.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81C05O658.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|C06|59.00|134.00|7.00|3.00|3.00|2.00|10.00|98.00|1.00|4.00|8.00|7.00||336.00|8.00|344.00|685.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81C06O660.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|C07|69.00|112.00|7.00|2.00|5.00|0.00|6.00|106.00|6.00|5.00|5.00|2.00||325.00|10.00|335.00|685.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81C07O661.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|E01|53.00|113.00|2.00|4.00|5.00|3.00|8.00|125.00|3.00|6.00|5.00|4.00||331.00|4.00|335.00|686.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01O663.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|E01C01|54.00|123.00|3.00|5.00|11.00|0.00|6.00|125.00|4.00|9.00|4.00|3.00||347.00|6.00|353.00|686.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01C01O665.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|E01C02|58.00|113.00|8.00|4.00|3.00|3.00|9.00|101.00|6.00|3.00|4.00|3.00||315.00|13.00|328.00|686.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01C02O667.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|E01C03|49.00|128.00|5.00|5.00|4.00|2.00|8.00|100.00|1.00|5.00|6.00|5.00||318.00|0.00|318.00|686.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01C03O670.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|E01C04|48.00|0.00|9.00|0.00|1.00|3.00|11.00|115.00|3.00|0.00|114.00|4.00||308.00|4.00|312.00|686.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01C04O671.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|E01C05|57.00|121.00|5.00|6.00|7.00|2.00|10.00|114.00|2.00|4.00|2.00|5.00||335.00|8.00|343.00|686.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01C05O674.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|E01C06|58.00|99.00|4.00|5.00|1.00|2.00|12.00|128.00|4.00|5.00|5.00|3.00||326.00|5.00|331.00|686.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01C06O675.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|81.00|URBANA|E01C07|69.00|121.00|6.00|4.00|6.00|2.00|8.00|106.00|1.00|5.00|4.00|1.00||333.00|5.00|338.00|686.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC81E01C07O677.JPG|1|2|1|CAMPECHE|81|U|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|118.00|RURAL|B|118.00|130.00|2.00|3.00|2.00|2.00|6.00|27.00|3.00|9.00|12.00|0.00||314.00|13.00|327.00|430.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC118BO679.JPG|1|7|1|CAMPECHE|118|R|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|118.00|RURAL|C01|120.00|130.00|1.00|2.00|3.00|1.00|2.00|27.00|1.00|6.00|7.00|2.00||302.00|9.00|311.00|429.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC118C01O681.JPG|1|7|1|CAMPECHE|118|R|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|119.00|RURAL|B|71.00|167.00|11.00|0.00|1.00|1.00|1.00|16.00|5.00|17.00|0.00|0.00||290.00|13.00|303.00|362.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC119BO683.JPG|1|7|1|CAMPECHE|119|R|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|120.00|RURAL|B|159.00|227.00|48.00|3.00|2.00|1.00|4.00|30.00|1.00|26.00|16.00|0.00||517.00|30.00|547.00|735.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC120BO685.JPG|1|7|1|CAMPECHE|120|R|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|121.00|RURAL|B|53.00|131.00|2.00|6.00|2.00|1.00|3.00|59.00|1.00|23.00|6.00|1.00||288.00|18.00|306.00|416.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC121BO689.JPG|1|7|1|CAMPECHE|121|R|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|121.00|RURAL|C01|75.00|117.00|6.00|5.00|6.00|1.00|1.00|38.00|3.00|44.00|0.00|4.00||300.00|12.00|312.00|415.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC121C01O687.JPG|1|7|1|CAMPECHE|121|R|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|122.00|RURAL|B|55.00|147.00|6.00|1.00|1.00|3.00|10.00|50.00|2.00|7.00|2.00|4.00||288.00|7.00|295.00|465.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC122BO691.JPG|1|7|1|CAMPECHE|122|R|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|122.00|RURAL|C01|45.00|140.00|6.00|5.00|3.00|3.00|13.00|48.00|4.00|2.00|4.00|8.00||281.00|9.00|290.00|465.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC122C01O693.JPG|1|7|1|CAMPECHE|122|R|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|123.00|RURAL|B|195.00|254.00|3.00|6.00|3.00|6.00|5.00|26.00|1.00|2.00|7.00|7.00||515.00|19.00|534.00|715.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC123BO695.JPG|1|7|1|CAMPECHE|123|R|
3|4|CAMPECHE|1|7.00|TENABO|1.00|CAMPECHE|124.00|MIXTA|B|118.00|146.00|4.00|3.00|1.00|1.00|1.00|33.00|4.00|3.00|9.00|1.00||324.00|2.00|326.00|457.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC124BO698.JPG|1|2|1|CAMPECHE|124|M|
