CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PVEM|MC|NVA_ALIANZA|PAC|PS|MORENA|ES|PRI_PVEM_NVA_ALIANZA_PS|PRI_NVA_ALIANZA_PVEM|PRI_PS_PVEM|PRI_PS_NVA_ALIANZA|PVEM_PS_NVA_ALIANZA|PRI_PVEM|PRI_NVA_ALIANZA|PRI_PS|PVEM_NVA_ALIANZA|PVEM_PS|NVA_ALIANZA_PS|CAND_IND1|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
4|29|TLAXCALA|3|14.00|NATIVITAS|19.00|TEPETITLA DE LARDIZABAL|288.00|URBANO(A)|C02|100.00|86.00|85.00|21.00|6.00|21.00|13.00|11.00|51.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|11.00|0.00|416.00|14.00|430.00|666.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_14.pdf|3|14|19|TEPETITLA DE LARDIZABAL|288|U|
4|29|TLAXCALA|3|14.00|NATIVITAS|19.00|TEPETITLA DE LARDIZABAL|288.00|URBANO(A)|C03|85.00|72.00|95.00|20.00|8.00|10.00|7.00|3.00|58.00|11.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|9.00|0.00|378.00|0.00|378.00|666.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_14.pdf|3|14|19|TEPETITLA DE LARDIZABAL|288|U|
4|29|TLAXCALA|3|14.00|NATIVITAS|19.00|TEPETITLA DE LARDIZABAL|289.00|MIXTO(A)|B|80.00|79.00|64.00|15.00|12.00|8.00|0.00|10.00|37.00|17.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|9.00|0.00|333.00|15.00|348.00|509.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_14.pdf|3|14|19|TEPETITLA DE LARDIZABAL|289|M|
4|29|TLAXCALA|3|14.00|NATIVITAS|19.00|TEPETITLA DE LARDIZABAL|289.00|MIXTO(A)|C01|80.00|76.00|66.00|21.00|10.00|8.00|7.00|5.00|52.00|15.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|340.00|6.00|346.00|509.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_14.pdf|3|14|19|TEPETITLA DE LARDIZABAL|289|M|
4|29|TLAXCALA|3|14.00|NATIVITAS|19.00|TEPETITLA DE LARDIZABAL|289.00|MIXTO(A)|C02|98.00|80.00|67.00|25.00|7.00|8.00|1.00|0.00|45.00|10.00|2.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|13.00|0.00|357.00|9.00|366.00|508.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_14.pdf|3|14|19|TEPETITLA DE LARDIZABAL|289|M|
4|29|TLAXCALA|3|14.00|NATIVITAS|19.00|TEPETITLA DE LARDIZABAL|290.00|URBANO(A)|B|151.00|61.00|113.00|36.00|15.00|13.00|2.00|3.00|34.00|3.00|3.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|18.00|0.00|453.00|18.00|471.00|632.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_14.pdf|3|14|19|TEPETITLA DE LARDIZABAL|290|U|
4|29|TLAXCALA|3|14.00|NATIVITAS|19.00|TEPETITLA DE LARDIZABAL|290.00|URBANO(A)|C01|146.00|67.00|105.00|23.00|19.00|13.00|7.00|4.00|44.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|18.00|0.00|450.00|8.00|458.00|631.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_14.pdf|3|14|19|TEPETITLA DE LARDIZABAL|290|U|
4|29|TLAXCALA|3|14.00|NATIVITAS|19.00|TEPETITLA DE LARDIZABAL|290.00|URBANO(A)|C02|166.00|54.00|114.00|11.00|24.00|14.00|9.00|3.00|52.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|9.00|0.00|462.00|12.00|474.00|631.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_14.pdf|3|14|19|TEPETITLA DE LARDIZABAL|290|U|
4|29|TLAXCALA|3|14.00|NATIVITAS|19.00|TEPETITLA DE LARDIZABAL|290.00|URBANO(A)|C03|135.00|73.00|127.00|14.00|25.00|11.00|3.00|5.00|30.00|5.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|0.00|0.00|0.00|0.00|15.00|0.00|447.00|20.00|467.00|631.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_14.pdf|3|14|19|TEPETITLA DE LARDIZABAL|290|U|
4|29|TLAXCALA|3|14.00|NATIVITAS|19.00|TEPETITLA DE LARDIZABAL|291.00|URBANO(A)|B|141.00|102.00|122.00|4.00|10.00|18.00|4.00|1.00|31.00|4.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|446.00|14.00|460.00|545.00|Acta casilla|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Distrito_14.pdf|3|14|19|TEPETITLA DE LARDIZABAL|291|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|20.00|SANCTORUM DE LAZARO CARDENAS|292.00|MIXTO(A)|B|56.00|80.00|181.00|14.00|23.00|29.00|25.00|10.00|18.00|14.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|458.00|17.00|475.00|683.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|20|SANCTORUM DE LAZARO CARDENAS|292|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|20.00|SANCTORUM DE LAZARO CARDENAS|292.00|MIXTO(A)|C01|73.00|78.00|160.00|14.00|28.00|16.00|27.00|21.00|21.00|19.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|462.00|20.00|482.00|683.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|20|SANCTORUM DE LAZARO CARDENAS|292|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|20.00|SANCTORUM DE LAZARO CARDENAS|293.00|MIXTO(A)|B|83.00|78.00|134.00|24.00|12.00|19.00|27.00|28.00|20.00|11.00|0.00|1.00|0.00|0.00|0.00|0.00|3.00|1.00|0.00|0.00|1.00|2.00|0.00|444.00|10.00|454.00|662.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|20|SANCTORUM DE LAZARO CARDENAS|293|R|
4|29|TLAXCALA|3|1.00|CAPULALPAN|20.00|SANCTORUM DE LAZARO CARDENAS|293.00|MIXTO(A)|C01|72.00|67.00|143.00|15.00|9.00|25.00|44.00|20.00|41.00|12.00|0.00|0.00|0.00|0.00|0.00|2.00|1.00|0.00|0.00|0.00|0.00|3.00|0.00|454.00|17.00|471.00|661.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|20|SANCTORUM DE LAZARO CARDENAS|293|R|
4|29|TLAXCALA|3|1.00|CAPULALPAN|20.00|SANCTORUM DE LAZARO CARDENAS|294.00|URBANO(A)|B|44.00|54.00|145.00|1.00|16.00|19.00|17.00|20.00|14.00|19.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|5.00|0.00|355.00|14.00|369.00|501.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|20|SANCTORUM DE LAZARO CARDENAS|294|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|20.00|SANCTORUM DE LAZARO CARDENAS|294.00|URBANO(A)|C01|32.00|78.00|126.00|6.00|9.00|28.00|14.00|18.00|17.00|18.00|1.00|1.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|349.00|11.00|360.00|501.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|20|SANCTORUM DE LAZARO CARDENAS|294|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|60.00|BENITO JUAREZ|295.00|URBANO(A)|B|63.00|124.00|166.00|3.00|6.00|0.00|10.00|25.00|26.00|21.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|4.00|0.00|449.00|17.00|466.00|623.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|60|BENITO JUAREZ|295|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|60.00|BENITO JUAREZ|295.00|URBANO(A)|C01|56.00|118.00|149.00|1.00|5.00|8.00|11.00|17.00|31.00|32.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|431.00|6.00|437.00|622.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|60|BENITO JUAREZ|295|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|60.00|BENITO JUAREZ|295.00|URBANO(A)|C02|65.00|115.00|137.00|1.00|4.00|7.00|11.00|17.00|51.00|26.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|2.00|0.00|437.00|9.00|446.00|622.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|60|BENITO JUAREZ|295|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|60.00|BENITO JUAREZ|295.00|URBANO(A)|C03|63.00|124.00|141.00|1.00|3.00|3.00|11.00|33.00|32.00|22.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|441.00|11.00|452.00|622.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|60|BENITO JUAREZ|295|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|60.00|BENITO JUAREZ|296.00|URBANO(A)|B|50.00|98.00|119.00|1.00|1.00|1.00|21.00|12.00|38.00|13.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|359.00|7.00|366.00|509.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|60|BENITO JUAREZ|296|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|60.00|BENITO JUAREZ|296.00|URBANO(A)|C01|52.00|102.00|121.00|2.00|3.00|0.00|18.00|15.00|39.00|19.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|372.00|7.00|379.00|508.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|60|BENITO JUAREZ|296|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|60.00|BENITO JUAREZ|296.00|URBANO(A)|C02|39.00|118.00|114.00|0.00|1.00|4.00|23.00|25.00|25.00|13.00|2.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|365.00|15.00|380.00|508.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|60|BENITO JUAREZ|296|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|20.00|SANCTORUM DE LAZARO CARDENAS|297.00|URBANO(A)|B|197.00|65.00|121.00|10.00|3.00|14.00|9.00|1.00|24.00|4.00|1.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|451.00|20.00|471.00|668.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|20|SANCTORUM DE LAZARO CARDENAS|297|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|20.00|SANCTORUM DE LAZARO CARDENAS|297.00|URBANO(A)|C01|210.00|56.00|151.00|9.00|6.00|6.00|3.00|2.00|12.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|3.00|0.00|464.00|14.00|478.00|667.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|20|SANCTORUM DE LAZARO CARDENAS|297|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|20.00|SANCTORUM DE LAZARO CARDENAS|298.00|MIXTO(A)|B|124.00|45.00|111.00|2.00|3.00|6.00|5.00|2.00|8.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|4.00|2.00|313.00|10.00|325.00|447.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|20|SANCTORUM DE LAZARO CARDENAS|298|M|
4|29|TLAXCALA|3|1.00|CAPULALPAN|20.00|SANCTORUM DE LAZARO CARDENAS|298.00|MIXTO(A)|C01|107.00|47.00|127.00|6.00|1.00|10.00|12.00|5.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|324.00|5.00|329.00|447.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|20|SANCTORUM DE LAZARO CARDENAS|298|M|
4|29|TLAXCALA|3|1.00|CAPULALPAN|20.00|SANCTORUM DE LAZARO CARDENAS|298.00|MIXTO(A)|E01|41.00|35.00|82.00|1.00|2.00|5.00|3.00|3.00|20.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|6.00|0.00|203.00|4.00|207.00|356.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|20|SANCTORUM DE LAZARO CARDENAS|298|M|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|299.00|URBANO(A)|B|48.00|101.00|117.00|2.00|2.00|22.00|5.00|1.00|28.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|1.00|1.00|0.00|0.00|0.00|4.00|0.00|334.00|11.00|345.00|636.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|299|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|299.00|URBANO(A)|C01|49.00|112.00|136.00|7.00|3.00|24.00|5.00|3.00|23.00|2.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|369.00|11.00|380.00|636.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|299|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|299.00|URBANO(A)|C02|47.00|108.00|133.00|5.00|2.00|22.00|1.00|11.00|18.00|5.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|360.00|11.00|371.00|636.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|299|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|299.00|URBANO(A)|C03|52.00|94.00|139.00|5.00|4.00|25.00|4.00|2.00|18.00|0.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|8.00|0.00|353.00|10.00|363.00|635.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|299|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|300.00|MIXTO(A)|B|56.00|112.00|134.00|9.00|1.00|33.00|4.00|6.00|23.00|2.00|1.00|1.00|0.00|0.00|0.00|0.00|6.00|1.00|0.00|0.00|0.00|4.00|0.00|393.00|18.00|411.00|663.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|300|M|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|300.00|MIXTO(A)|C01|63.00|111.00|137.00|5.00|4.00|25.00|6.00|13.00|16.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|387.00|13.00|400.00|663.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|300|M|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|301.00|MIXTO(A)|B|56.00|124.00|111.00|4.00|3.00|23.00|3.00|0.00|14.00|3.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|347.00|9.00|356.00|568.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|301|M|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|301.00|MIXTO(A)|C01|69.00|121.00|116.00|3.00|2.00|19.00|3.00|0.00|10.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|348.00|13.00|361.00|568.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|301|M|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|301.00|MIXTO(A)|C02|40.00|101.00|135.00|5.00|1.00|121.00|4.00|1.00|8.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|418.00|11.00|429.00|568.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|301|M|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|301.00|MIXTO(A)|C03|44.00|112.00|112.00|5.00|2.00|22.00|1.00|3.00|8.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|3.00|0.00|315.00|14.00|329.00|567.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|301|M|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|302.00|MIXTO(A)|B|44.00|94.00|149.00|1.00|5.00|26.00|3.00|4.00|21.00|2.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|354.00|22.00|376.00|583.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|302|M|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|302.00|MIXTO(A)|C01|45.00|107.00|124.00|6.00|3.00|16.00|4.00|4.00|25.00|2.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|340.00|19.00|359.00|583.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|302|M|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|302.00|MIXTO(A)|C02|36.00|107.00|141.00|0.00|2.00|15.00|2.00|3.00|17.00|0.00|0.00|0.00|0.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|325.00|6.00|332.00|583.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|302|M|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|302.00|MIXTO(A)|C03|34.00|94.00|143.00|3.00|3.00|17.00|6.00|6.00|16.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|5.00|0.00|329.00|11.00|340.00|582.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|302|M|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|303.00|URBANO(A)|B|46.00|64.00|117.00|1.00|5.00|9.00|7.00|0.00|7.00|1.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|7.00|0.00|265.00|6.00|271.00|414.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|303|U|
4|29|TLAXCALA|3|1.00|CAPULALPAN|21.00|NANACAMILPA DE MARIANO ARISTA|303.00|URBANO(A)|C01|51.00|83.00|92.00|1.00|2.00|12.00|3.00|2.00|9.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1.00|0.00|0.00|0.00|5.00|0.00|261.00|12.00|273.00|413.00|Recuento|||http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Gobernador/Actas%20Recuento/Actas_Nuevo_Escru_1.pdf|3|1|21|NANACAMILPA DE MARIANO ARISTA|303|U|
