891
iD_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PT|PVEM|MC|MORENA|PES|RSP|FPM|QI|PAN_QI|CNR|NULOS|TOTAL|MKG|AAR|RRSA|PRM|KRJ|BMLS|CMG|MJIS|MNA|JCMCR|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
22|2|797|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|798|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|799|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|800|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|801|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|802|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|803|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|804|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|805|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|806|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|807|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|808|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|809|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|810|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|811|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|812|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|813|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|814|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|815|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|816|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|817|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|818|B|1|0|1|750|16|9|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|898|B|1|0|2|750|16|10|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|899|B|1|0|3|750|16|10|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|900|B|1|0|2|750|16|8|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|2|901|B|1|0|3|750|16|8|0|0|2|ESTRATO_2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|266|B|1|0|1|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|267|B|1|0|1|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|268|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|269|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|270|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|272|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|274|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|278|B|1|0|1|750|14|1|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|279|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|280|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|281|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|282|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|283|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|284|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|289|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|290|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|291|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|292|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|294|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|297|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|298|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|299|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|300|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|301|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|302|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|306|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|307|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|308|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|309|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|310|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|311|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|312|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|314|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|315|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|316|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|317|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|321|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|322|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|323|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|324|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|325|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|329|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|330|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|331|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|339|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|340|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|341|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|342|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|343|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|344|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|345|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|346|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|355|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|356|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|357|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|358|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|359|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|360|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|381|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|395|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|396|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|397|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|416|B|1|0|2|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|516|B|1|0|3|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|518|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|519|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|520|B|1|0|3|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|521|B|1|0|3|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|522|B|1|0|1|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|523|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|524|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|525|B|1|0|3|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|526|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|527|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|528|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|529|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|530|B|1|0|3|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|531|B|1|0|1|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|532|B|1|0|1|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|533|B|1|0|1|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|534|B|1|0|1|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|535|B|1|0|1|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|536|B|1|0|1|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|537|B|1|0|1|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|538|B|1|0|1|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|539|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|540|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|542|B|1|0|1|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|543|B|1|0|3|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|544|B|1|0|1|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|545|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|546|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|547|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|548|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|549|B|1|0|2|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|552|B|1|0|1|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|553|B|1|0|2|750|14|2|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|696|B|1|0|3|750|14|13|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|699|B|1|0|1|750|14|1|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|700|B|1|0|1|750|14|1|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|701|B|1|0|1|750|14|1|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|702|B|1|0|1|750|14|1|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|703|B|1|0|1|750|14|1|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|727|B|1|0|1|750|14|4|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|728|B|1|0|1|750|14|4|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|729|B|1|0|1|750|14|4|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|730|B|1|0|1|750|14|1|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|731|B|1|0|1|750|14|1|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|732|B|1|0|1|750|14|1|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|733|B|1|0|1|750|14|1|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|734|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|735|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|736|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|737|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|738|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|739|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|740|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|741|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|742|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|743|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|744|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|745|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|746|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
22|3|747|B|1|0|1|750|14|3|0|0|3|ESTRATO_3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||
